zeta2 vtest nthreads=8: computed=2.73861278752583059415, error=0.40297986606396252185, time=0.00015925800107652321,  n=2
zeta2 vtest nthreads=8: computed=2.92261298612503050975, error=0.21897966746476260624, time=0.00003221299994038418,  n=4
zeta2 vtest nthreads=8: computed=3.02729785665784278947, error=0.11429479693195032652, time=0.00003151600139972288,  n=8
zeta2 vtest nthreads=8: computed=3.08319302033945374930, error=0.05839963325033936670, time=0.00006236400076886639,  n=16
zeta2 vtest nthreads=8: computed=3.11207383861108688450, error=0.02951881497870623150, time=0.00003200899845978711,  n=32
zeta2 vtest nthreads=8: computed=3.12675278978900461624, error=0.01483986380078849976, time=0.00003196699981344864,  n=64
zeta2 vtest nthreads=8: computed=3.13415252177151870683, error=0.00744013181827440917, time=0.00003251499947509728,  n=128
zeta2 vtest nthreads=8: computed=3.13786752713560002093, error=0.00372512645419309507, time=0.00003371599996171426,  n=256
zeta2 vtest nthreads=8: computed=3.13972882391625907061, error=0.00186382967353404538, time=0.00003606700011005159,  n=512
zeta2 vtest nthreads=8: computed=3.14066042197831096772, error=0.00093223161148214828, time=0.00004065000030095689,  n=1024
zeta2 vtest nthreads=8: computed=3.14112645857002670269, error=0.00046619501976641331, time=0.00005004699960409198,  n=2048
zeta2 vtest nthreads=8: computed=3.14135953627386310671, error=0.00023311731593000928, time=0.00006867800038889982,  n=4096
zeta2 vtest nthreads=8: computed=3.14147608998000027469, error=0.00011656360979284131, time=0.00010628299969539512,  n=8192
zeta2 vtest nthreads=8: computed=3.14153437054690209962, error=0.00005828304289101638, time=0.00020844299979216885,  n=16384
zeta2 vtest nthreads=8: computed=3.14156351175885051319, error=0.00002914183094260281, time=0.00038176400084921625,  n=32768
zeta2 vtest nthreads=8: computed=3.14157808259694215636, error=0.00001457099285095964, time=0.00065694600016286131,  n=65536
zeta2 vtest nthreads=8: computed=3.14158536807402466451, error=0.00000728551576845149, time=0.00138171599974157289,  n=131072
zeta2 vtest nthreads=8: computed=3.14158901082707009422, error=0.00000364276272302178, time=0.00260406299821624998,  n=262144
zeta2 vtest nthreads=8: computed=3.14159083220724433261, error=0.00000182138254878339, time=0.01084177499978977721,  n=524288
zeta2 vtest nthreads=8: computed=3.14159174289823095449, error=0.00000091069156216150, time=0.02355017599984421395,  n=1048576
zeta2 vtest nthreads=8: computed=3.14159219824394941867, error=0.00000045534584369733, time=0.03934586499963188544,  n=2097152
zeta2 vtest nthreads=8: computed=3.14159242591687171142, error=0.00000022767292140458, time=0.04890944700127874967,  n=4194304
zeta2 vtest nthreads=8: computed=3.14159253975335106546, error=0.00000011383644205054, time=0.10045434400126396213,  n=8388608
zeta2 vtest nthreads=8: computed=3.14159259667158252682, error=0.00000005691821058917, time=0.17122589199971116614,  n=16777216
