reduczeta1 vtest p=4: computed = 3.14159259667151724571, error=0.00000005691827587029, time=1.21174189700104761869, n=16777216
reduczeta1 vtest p=8: computed = 2.73861278752583059415, error=0.40297986606396252185, time=0.01230655200015462469, n=2
reduczeta1 vtest p=8: computed = 2.92261298612503050975, error=0.21897966746476260624, time=0.00078128600034688134, n=4
reduczeta1 vtest p=8: computed = 3.02729785665784278947, error=0.11429479693195032652, time=0.00020147499890299514, n=8
reduczeta1 vtest p=8: computed = 3.08319302033945374930, error=0.05839963325033936670, time=0.00014013100008014590, n=16
reduczeta1 vtest p=8: computed = 3.11207383861108688450, error=0.02951881497870623150, time=0.00016998600040096790, n=32
reduczeta1 vtest p=8: computed = 3.12675278978900506033, error=0.01483986380078805567, time=0.00051260699910926633, n=64
reduczeta1 vtest p=8: computed = 3.13415252177151870683, error=0.00744013181827440917, time=0.00046484700033033732, n=128
reduczeta1 vtest p=8: computed = 3.13786752713559957684, error=0.00372512645419353916, time=0.00029618900043715257, n=256
reduczeta1 vtest p=8: computed = 3.13972882391625907061, error=0.00186382967353404538, time=0.00017564500012667850, n=512
reduczeta1 vtest p=8: computed = 3.14066042197831096772, error=0.00093223161148214828, time=0.00030531199990946334, n=1024
reduczeta1 vtest p=8: computed = 3.14112645857002670269, error=0.00046619501976641331, time=0.00032457999986945651, n=2048
reduczeta1 vtest p=8: computed = 3.14135953627386310671, error=0.00023311731593000928, time=0.00090688000091176946, n=4096
reduczeta1 vtest p=8: computed = 3.14147608998000027469, error=0.00011656360979284131, time=0.00132614099857164547, n=8192
reduczeta1 vtest p=8: computed = 3.14153437054690254371, error=0.00005828304289057229, time=0.00306374700085143559, n=16384
reduczeta1 vtest p=8: computed = 3.14156351175885140137, error=0.00002914183094171463, time=0.00386502800029120408, n=32768
reduczeta1 vtest p=8: computed = 3.14157808259694215636, error=0.00001457099285095964, time=0.00745477800046501216, n=65536
reduczeta1 vtest p=8: computed = 3.14158536807402466451, error=0.00000728551576845149, time=0.01610233000064908992, n=131072
reduczeta1 vtest p=8: computed = 3.14158901082707009422, error=0.00000364276272302178, time=0.02960942899881047197, n=262144
reduczeta1 vtest p=8: computed = 3.14159083220724433261, error=0.00000182138254878339, time=0.07737409900073544122, n=524288
reduczeta1 vtest p=8: computed = 3.14159174289823139858, error=0.00000091069156171741, time=0.11490819599930546246, n=1048576
reduczeta1 vtest p=8: computed = 3.14159219824394897458, error=0.00000045534584414142, time=0.22942136600067897234, n=2097152
reduczeta1 vtest p=8: computed = 3.14159242591687171142, error=0.00000022767292140458, time=0.49143432999881042633, n=4194304
reduczeta1 vtest p=8: computed = 3.14159253975335062137, error=0.00000011383644249463, time=1.00367361900134710595, n=8388608
reduczeta1 vtest p=8: computed = 3.14159259667158252682, error=0.00000005691821058917, time=2.08988623000004736241, n=16777216
